Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
4622,23,7326,5238,5181,4025,2068,7797,1257,776,55.43,44.37
5381,2144,2823,2308,5751,4210,8805,2338,1619,8582,56.03,43.72
7230,3712,8565,3849,3462,6809,3761,5428,8652,5152,56.2,43.68
8147,6484,3129,9197,1559,6969,5220,5498,5926,4675,67.96,31.91
4127,5265,6482,5273,2584,7867,8958,7224,5699,7171,61.46,38.35
5920,2427,2823,315,6826,1710,3655,9688,7275,1833,77.11,22.55
2950,4036,1959,4468,5386,4810,6975,1091,1619,592,54.669999999999995,45.190000000000005
2619,4286,7643,7836,4051,7868,8919,7712,3784,9941,60.3,39.589999999999996
4818,7773,1812,7975,8119,9731,2235,7255,9257,9179,62.06,37.69
2530,6383,7568,5389,6322,4513,7138,853,592,2660,59.75,40.129999999999995
8981,3384,1679,7067,6831,2597,6282,6589,2070,7195,75.85,23.95
8126,3471,2667,7617,1323,2461,6625,9798,7430,4288,51.71,47.839999999999996
4531,3969,8329,2627,3683,5061,7114,4039,3239,255,51.01,48.51
620,3206,7910,1219,8867,1356,3721,9635,1277,921,68.71000000000001,30.89
4986,6087,4965,7543,8451,8404,9169,6420,3035,2200,60.099999999999994,39.77
6368,9044,7055,1829,1722,7532,8423,7141,7418,7334,64.74,34.96
3279,2410,8816,4754,5474,2546,5183,3642,1874,6908,53.16,46.72
3532,5469,6641,1498,1452,2957,7114,2802,2668,6826,49.61,50.06
5170,9609,1430,3552,2276,1122,7719,4090,6851,5557,65.03999999999999,34.83
7163,463,7535,6686,9038,1007,1132,4548,1257,2074,47.56,52.23
6275,5857,1272,5671,8413,4134,1957,2433,6355,2272,55.76,43.63
8126,482,1625,9314,6620,4256,9579,5724,736,2981,49.53,50.13999999999999
8548,7207,4715,4180,9065,751,2764,6030,2068,4599,53.12,46.660000000000004
2880,1968,6484,7734,7568,3258,7138,4421,736,6968,47.980000000000004,51.480000000000004
6925,8442,3674,809,1454,9826,4180,8382,7375,5446,54.25,45.47
4127,3170,5413,257,2733,8071,6516,4985,4880,3561,47.99,51.77
6925,5283,5942,4065,7375,8080,3746,2815,9600,5267,45.17,54.63
8455,6391,2979,8506,1559,7043,5220,8493,5926,6181,64.75,34.86
3532,3039,4773,5754,1362,2445,6223,5972,8741,4890,60.24,39.489999999999995
3036,8925,8442,7179,2584,6057,8958,4411,7418,4108,57.86,42.0
2619,5929,7568,4953,6322,9907,7830,7379,2878,2661,58.209999999999994,41.36
831,8992,917,6878,6141,8020,907,2367,7371,5034,33.82,65.99000000000001
6280,8353,1526,6797,7934,530,4349,5916,6172,2428,53.400000000000006,46.31
2975,7465,6625,8563,6787,6667,6330,347,7675,7144,60.18,39.589999999999996
7743,4707,2845,6186,1559,8485,2319,435,5273,7552,59.489999999999995,40.150000000000006
9083,340,3470,2240,1526,3469,4326,1432,166,217,78.02,21.790000000000003
7367,3166,2122,188,6735,9761,2330,3146,5225,1707,55.26,44.190000000000005
8705,9881,7676,4110,646,3187,8121,7458,4161,3116,49.29,50.5
5362,4627,3734,8636,8451,7538,7830,9881,3035,8352,66.58,32.86
6647,1583,5408,6856,8227,6581,4126,6351,1543,7785,53.64,45.87
3913,9539,4328,6847,2032,3824,8477,3508,4423,4721,57.05,42.59
2619,1456,4075,4700,706,2869,1448,7607,5535,2426,61.58,37.75
7046,8908,4609,175,1454,1076,1369,9927,7623,1475,74.59,25.230000000000004
6932,5730,4224,2232,6949,4073,2619,2796,2974,3227,59.68,40.07
6914,1667,5408,6509,8227,2278,1132,4596,6576,5514,63.67,35.699999999999996
5280,5943,3126,7250,6078,9957,7166,4303,1845,2916,53.239999999999995,46.58
