Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
6367,2397,627,1159,6735,5782,5662,8684,520,1118,48.77,50.99
9845,8029,4712,9333,465,4010,9920,2430,8749,5187,41.4,58.440000000000005
8547,2185,3839,3265,929,1681,451,3415,5727,1194,62.64999999999999,37.09
6259,9248,6666,4299,1722,4850,3865,3944,8351,165,51.43,47.68
6647,6411,3299,4948,9128,708,2001,3858,7135,5234,52.839999999999996,47.0
3225,4987,1691,277,2058,1467,6975,6340,5848,1187,59.550000000000004,40.17
3236,8042,6710,8557,2536,1245,6001,6993,8266,4620,38.57,61.1
2538,9257,4163,5403,2674,1023,5731,9910,8150,1305,61.95,37.580000000000005
4163,5772,9716,2737,7171,8325,8034,6899,2960,3846,47.63,52.07000000000001
7435,3067,2707,7776,7724,5107,2818,3415,2675,2953,50.88,48.72
2425,8378,3540,4270,8045,6039,7217,3940,2686,1365,53.959999999999994,45.15
8653,4211,3918,8133,6358,9447,2210,1199,3027,5852,51.76,48.05
926,7327,5872,2793,5960,1138,5165,6228,1663,6495,43.44,56.32
